"","X","PPTCohort","PptId","Condition","Gender","Age","BlockNum","TrialNum","trial_index","TrueBernoulliParam","bernoulliEstimate","TrialRingBoolean","error","rt","TimeElapsed","SameTrialPrevResps","trial_index.1"
"3157",42548,1,"NGQDHB","Automatic","",NA,1,12,28,0,0.41,NA,0.41,5369.11,241783.415,"23",28
"3158",42549,1,"NGQDHB","Automatic","",NA,1,13,29,0.81,0.8,NA,-0.01,3578.15,245361.565,"",29
"3159",42550,1,"NGQDHB","Automatic","",NA,1,14,30,0.29,0.29,NA,0,3361.87,248723.435,"",30
"3160",42551,1,"NGQDHB","Automatic","",NA,1,15,31,0.44,0.44,NA,0,2147.655,250871.09,"",31
"3161",42552,1,"NGQDHB","Automatic","",NA,1,16,32,0.05,0.06,NA,0.01,2617.44,253488.53,"",32
"3162",42553,1,"NGQDHB","Automatic","",NA,1,17,33,0.59,0.58,NA,-0.01,3613.025,257101.555,"",33
"3163",42554,1,"NGQDHB","Automatic","",NA,1,18,34,0.96,0.93,NA,-0.03,4351.93,261453.485,"",34
"3164",42555,1,"NGQDHB","Automatic","",NA,1,19,35,0.41,0.41,NA,0,32062.89,293516.375,"",35
"3165",42556,1,"NGQDHB","Automatic","",NA,1,20,36,0.39,0.42,NA,0.03,6674.475,300190.85,"",36
"3166",42557,1,"NGQDHB","Automatic","",NA,1,21,37,0.57,0.58,NA,0.01,2483.995,302674.845,"",37
"3167",42558,1,"NGQDHB","Automatic","",NA,1,22,38,0.84,0.81,NA,-0.03,2177.4,304852.245,"",38
"3168",42559,1,"NGQDHB","Automatic","",NA,1,23,39,0.47,0.48,NA,0.01,2088.84,306941.085,"",39
"3169",42560,1,"NGQDHB","Automatic","",NA,1,24,40,0.76,0.77,NA,0.01,10186.895,317127.98,"",40
"3170",42561,1,"NGQDHB","Automatic","",NA,1,25,41,0.07,0.08,NA,0.01,3566.155,320694.135,"",41
"3171",42562,1,"NGQDHB","Automatic","",NA,1,26,42,0.44,0.43,NA,-0.01,2204.845,322898.98,"",42
"3172",42563,1,"NGQDHB","Automatic","",NA,1,27,43,0.46,0.46,NA,0,3212.9,326111.88,"",43
"3173",42564,1,"NGQDHB","Automatic","",NA,1,28,44,0.64,0.64,NA,0,4567.66,330679.54,"",44
"3174",42565,1,"NGQDHB","Automatic","",NA,1,29,45,0.15,0.16,NA,0.01,5631.955,336311.495,"",45
"3175",42566,1,"NGQDHB","Automatic","",NA,1,30,46,0.98,0.97,NA,-0.01,2558.655,338870.15,"",46
"3176",43600,1,"BSKTQX","Manual","",NA,1,1,17,0.55,0.55,NA,0,15739,369813," 45 46 50",17
"3177",43601,1,"BSKTQX","Manual","",NA,1,2,18,0.62,0.5,NA,-0.12,4454,374267,"",18
"3178",43602,1,"BSKTQX","Manual","",NA,1,3,19,0.38,0.45,NA,0.07,5435,379702,"",19
"3179",43603,1,"BSKTQX","Manual","",NA,1,4,20,0,0.3,NA,0.3,7119,386821,"",20
"3180",43604,1,"BSKTQX","Manual","",NA,1,5,21,0.21,0.18,NA,-0.03,7271,394092,"15",21
"3181",43605,1,"BSKTQX","Manual","",NA,1,6,22,0.01,0.03,NA,0.02,5610,399702,"",22
"3182",43606,1,"BSKTQX","Manual","",NA,1,7,23,0.24,0.28,NA,0.04,11597,411299,"30",23
"3183",43607,1,"BSKTQX","Manual","",NA,1,8,24,0.56,0.54,NA,-0.02,10114,421413,"63",24
"3184",43608,1,"BSKTQX","Manual","",NA,1,9,25,0.36,0.32,NA,-0.04,11859,433272,"33",25
"3185",43609,1,"BSKTQX","Manual","",NA,1,10,26,0.31,0.33,NA,0.02,2396,435668,"",26
"3186",43610,1,"BSKTQX","Manual","",NA,1,11,27,0.57,0.53,NA,-0.04,3025,438693,"",27
"3187",43611,1,"BSKTQX","Manual","",NA,1,12,28,0.34,0.47,NA,0.13,5884,444577,"39",28
"3188",43612,1,"BSKTQX","Manual","",NA,1,13,29,0.05,0.07,NA,0.02,2592,447169,"",29
"3189",43613,1,"BSKTQX","Manual","",NA,1,14,30,0.42,0.39,NA,-0.03,2460,449629,"",30
"3190",43614,1,"BSKTQX","Manual","",NA,1,15,31,0.99,0.97,NA,-0.02,6997,456626,"36",31
"3191",43615,1,"BSKTQX","Manual","",NA,1,16,32,0,0.33,NA,0.33,2379,459005,"",32
"3192",43616,1,"BSKTQX","Manual","",NA,1,17,33,0.9,0.89,NA,-0.01,3858,462863,"",33
"3193",43617,1,"BSKTQX","Manual","",NA,1,18,34,0.1,0.12,NA,0.02,4997,467860,"16",34
"3194",43618,1,"BSKTQX","Manual","",NA,1,19,35,0.46,0.46,NA,0,3425,471285,"45",35
"3195",43619,1,"BSKTQX","Manual","",NA,1,20,36,0.5,0.48,NA,-0.02,2266,473551,"",36
"3196",43620,1,"BSKTQX","Manual","",NA,1,21,37,0.68,0.68,NA,0,2645,476196,"",37
"3197",43621,1,"BSKTQX","Manual","",NA,1,22,38,0.55,0.55,NA,0,11616,487812,"",38
"3198",43622,1,"BSKTQX","Manual","",NA,1,23,39,0.07,0.07,NA,0,8220,496032," 22 22 22",39
"3199",43623,1,"BSKTQX","Manual","",NA,1,24,40,0.11,0.11,NA,0,3530,499562,"",40
"3200",43624,1,"BSKTQX","Manual","",NA,1,25,41,0.67,0.67,NA,0,2414,501976,"",41
"3201",43625,1,"BSKTQX","Manual","",NA,1,26,42,0.25,0.25,NA,0,3185,505161,"",42
"3202",43626,1,"BSKTQX","Manual","",NA,1,27,43,0.4,0.4,NA,0,7143,512304,"",43
"3203",43627,1,"BSKTQX","Manual","",NA,1,28,44,0.54,0.54,NA,0,2338,514642,"",44
"3204",43628,1,"BSKTQX","Manual","",NA,1,29,45,0.25,0.25,NA,0,3686,518328,"",45
"3205",43629,1,"BSKTQX","Manual","",NA,1,30,46,0.63,0.63,NA,0,2468,520796,"",46
"3206",44663,1,"XYRBED","Automatic","",NA,1,1,17,0.58,0.61,NA,0.03,7333.985,268552.345,"59",17
"3207",44664,1,"XYRBED","Automatic","",NA,1,2,18,0.39,0.53,NA,0.14,5620.605,274172.95,"48",18
"3208",44665,1,"XYRBED","Automatic","",NA,1,3,19,0.38,0.51,NA,0.13,7766.12,281939.07," 40 45",19
"3209",44666,1,"XYRBED","Automatic","",NA,1,4,20,0.82,0.62,NA,-0.2,4539.135,286478.205,"55",20
"3210",44667,1,"XYRBED","Automatic","",NA,1,5,21,0.29,0.51,NA,0.22,3541.92,290020.125,"",21
"3211",44668,1,"XYRBED","Automatic","",NA,1,6,22,0,0.45,NA,0.45,1942.18,291962.305,"",22
"3212",44669,1,"XYRBED","Automatic","",NA,1,7,23,0.6,0.57,NA,-0.03,1873.23,293835.535,"",23
"3213",44670,1,"XYRBED","Automatic","",NA,1,8,24,0.73,0.64,NA,-0.09,2230.515,296066.05,"",24
"3214",44671,1,"XYRBED","Automatic","",NA,1,9,25,0.49,0.46,NA,-0.03,1860.345,297926.395,"",25
"3215",44672,1,"XYRBED","Automatic","",NA,1,10,26,0.01,0.52,NA,0.51,5958.88,303885.275,"54",26
"3216",44673,1,"XYRBED","Automatic","",NA,1,11,27,0.9,0.54,NA,-0.36,2094.31,305979.585,"",27
"3217",44674,1,"XYRBED","Automatic","",NA,1,12,28,0.76,0.57,NA,-0.19,2498.475,308478.06,"",28
"3218",44675,1,"XYRBED","Automatic","",NA,1,13,29,0.55,0.61,NA,0.06,2357.8,310835.86,"",29
"3219",44676,1,"XYRBED","Automatic","",NA,1,14,30,0.1,0.58,NA,0.48,2709.455,313545.315,"",30
"3220",44677,1,"XYRBED","Automatic","",NA,1,15,31,0.75,0.62,NA,-0.13,3231.02,316776.335,"",31
"3221",44678,1,"XYRBED","Automatic","",NA,1,16,32,0.42,0.64,NA,0.22,3277.71,320054.045,"",32
"3222",44679,1,"XYRBED","Automatic","",NA,1,17,33,0.75,0.65,NA,-0.1,1853.005,321907.05,"",33
"3223",44680,1,"XYRBED","Automatic","",NA,1,18,34,0.8,0.67,NA,-0.13,2414.385,324321.435,"",34
"3224",44681,1,"XYRBED","Automatic","",NA,1,19,35,0.82,0.64,NA,-0.18,2056.56,326377.995,"",35
"3225",44682,1,"XYRBED","Automatic","",NA,1,20,36,0.54,0.59,NA,0.05,3451.44,329829.435,"",36
"3226",44683,1,"XYRBED","Automatic","",NA,1,21,37,0.37,0.51,NA,0.14,1933.755,331763.19,"",37
"3227",44684,1,"XYRBED","Automatic","",NA,1,22,38,0.13,0.43,NA,0.3,2265.975,334029.165,"",38
"3228",44685,1,"XYRBED","Automatic","",NA,1,23,39,0.02,0.43,NA,0.41,1798.15,335827.315,"",39
"3229",44686,1,"XYRBED","Automatic","",NA,1,24,40,0.04,0.37,NA,0.33,2433.915,338261.23,"45",40
"3230",44687,1,"XYRBED","Automatic","",NA,1,25,41,0.87,0.43,NA,-0.44,1976.91,340238.14,"",41
"3231",44688,1,"XYRBED","Automatic","",NA,1,26,42,0.61,0.47,NA,-0.14,1949.085,342187.225,"",42
"3232",44689,1,"XYRBED","Automatic","",NA,1,27,43,0.87,0.57,NA,-0.3,1697.85,343885.075,"",43
"3233",44690,1,"XYRBED","Automatic","",NA,1,28,44,0.47,0.61,NA,0.14,2375.185,346260.26,"",44
"3234",44691,1,"XYRBED","Automatic","",NA,1,29,45,0.94,0.44,NA,-0.5,2701.555,348961.815,"",45
"3235",44692,1,"XYRBED","Automatic","",NA,1,30,46,0.55,0.48,NA,-0.07,2723.2,351685.015,"",46
"3236",124778,2,"CJYURH","Automatic","Male","22",1,1,19,0.22,0.22,NA,0,3787,262859.1,"",19
"3237",124779,2,"CJYURH","Automatic","Male","22",1,2,20,0.52,0.52,NA,0,2629.6,265488.7,"",20
"3238",124780,2,"CJYURH","Automatic","Male","22",1,3,21,0.89,0.89,NA,0,19155.3,284644," 49 48 50 58 73 96",21
"3239",124781,2,"CJYURH","Automatic","Male","22",1,4,22,0.02,0.02,NA,0,2538.3,287182.3,"",22
"3240",124782,2,"CJYURH","Automatic","Male","22",1,5,23,0.69,0.69,NA,0,3328.2,290510.5,"",23
"3241",124783,2,"CJYURH","Automatic","Male","22",1,6,24,0.54,0.54,NA,0,4283.2,294793.7,"",24
"3242",124784,2,"CJYURH","Automatic","Male","22",1,7,25,0.07,0.07,NA,0,2113.2,296906.9,"",25
"3243",124785,2,"CJYURH","Automatic","Male","22",1,8,26,0.83,0.83,NA,0,2764.4,299671.3,"",26
"3244",124786,2,"CJYURH","Automatic","Male","22",1,9,27,0.92,0.92,NA,0,2358.6,302029.9,"",27
"3245",124787,2,"CJYURH","Automatic","Male","22",1,10,28,0.93,0.93,NA,0,3327.1,305357,"",28
"3246",124788,2,"CJYURH","Automatic","Male","22",1,11,29,0.37,0.37,NA,0,2899.2,308256.2,"",29
"3247",124789,2,"CJYURH","Automatic","Male","22",1,12,30,0.09,0.09,NA,0,3056.9,311313.1,"",30
"3248",124790,2,"CJYURH","Automatic","Male","22",1,13,31,0.57,0.57,NA,0,3887.6,315200.7,"",31
"3249",124791,2,"CJYURH","Automatic","Male","22",1,14,32,0.11,0.11,NA,0,6274.4,321475.1,"10",32
"3250",124792,2,"CJYURH","Automatic","Male","22",1,15,33,0.27,0.27,NA,0,10728.1,332203.2,"",33
"3251",124793,2,"CJYURH","Automatic","Male","22",1,16,34,0.26,0.26,NA,0,7164.5,339367.7,"",34
"3252",124794,2,"CJYURH","Automatic","Male","22",1,17,35,0.48,0.48,NA,0,2146.9,341514.6,"",35
"3253",124795,2,"CJYURH","Automatic","Male","22",1,18,36,0.88,0.88,NA,0,3427.4,344942,"",36
"3254",124796,2,"CJYURH","Automatic","Male","22",1,19,37,0.74,0.74,NA,0,2124.1,347066.1,"",37
"3255",124797,2,"CJYURH","Automatic","Male","22",1,20,38,0.5,0.5,NA,0,2393.6,349459.7,"",38
"3256",124798,2,"CJYURH","Automatic","Male","22",1,21,39,0.6,0.6,NA,0,5800.4,355260.1,"",39
"3257",124799,2,"CJYURH","Automatic","Male","22",1,22,40,0.92,0.92,NA,0,3258,358518.1,"",40
"3258",124800,2,"CJYURH","Automatic","Male","22",1,23,41,0.96,0.96,NA,0,3124.6,361642.7,"",41
"3259",124801,2,"CJYURH","Automatic","Male","22",1,24,42,0.63,0.63,NA,0,2518.2,364160.9,"",42
"3260",124802,2,"CJYURH","Automatic","Male","22",1,25,43,0.01,0.01,NA,0,3620.3,367781.2,"",43
"3261",124803,2,"CJYURH","Automatic","Male","22",1,26,44,0.99,0.99,NA,0,2608.6,370389.8,"",44
"3262",124804,2,"CJYURH","Automatic","Male","22",1,27,45,0.27,0.27,NA,0,2303.9,372693.7,"",45
"3263",124805,2,"CJYURH","Automatic","Male","22",1,28,46,0.3,0.3,NA,0,1910.9,374604.6,"",46
"3264",124806,2,"CJYURH","Automatic","Male","22",1,29,47,0.91,0.91,NA,0,2190.6,376795.2,"",47
"3265",124807,2,"CJYURH","Automatic","Male","22",1,30,48,0.25,0.25,NA,0,2258.8,379054,"",48
"3266",45726,1,"ULKQQC","Automatic","",NA,1,1,17,0.94,0.79,NA,-0.15,72465.5,470521.2," 00 73 73",17
"3267",45727,1,"ULKQQC","Automatic","",NA,1,2,18,0.48,0.19,NA,-0.29,26131.525,496652.725,"",18
"3268",45728,1,"ULKQQC","Automatic","",NA,1,3,19,0.43,0.62,NA,0.19,14043.6,510696.325,"",19
"3269",45729,1,"ULKQQC","Automatic","",NA,1,4,20,0.22,0.27,NA,0.05,28205.545,538901.87,"",20
"3270",45730,1,"ULKQQC","Automatic","",NA,1,5,21,0.35,0.3,NA,-0.05,11479.625,550381.495,"",21
"3271",45731,1,"ULKQQC","Automatic","",NA,1,6,22,0.13,0.09,NA,-0.04,10745.65,561127.145,"",22
"3272",45732,1,"ULKQQC","Automatic","",NA,1,7,23,0.19,0,NA,-0.19,3413.525,564540.67,"",23
"3273",45733,1,"ULKQQC","Automatic","",NA,1,8,24,0.61,0.48,NA,-0.13,13915.67,578456.34,"47",24
"3274",45734,1,"ULKQQC","Automatic","",NA,1,9,25,0.08,0.49,NA,0.41,12157.55,590613.89,"",25
"3275",45735,1,"ULKQQC","Automatic","",NA,1,10,26,0.36,0.31,NA,-0.05,7263.675,597877.565,"",26
"3276",45736,1,"ULKQQC","Automatic","",NA,1,11,27,0.86,0.53,NA,-0.33,19913.65,617791.215," 50 59",27
"3277",45737,1,"ULKQQC","Automatic","",NA,1,12,28,0.91,0.58,NA,-0.33,12469.635,630260.85,"",28
"3278",45738,1,"ULKQQC","Automatic","",NA,1,13,29,0.89,0.58,NA,-0.31,16735.535,646996.385,"",29
"3279",45739,1,"ULKQQC","Automatic","",NA,1,14,30,0.7,0.7,NA,0,3681.62,650678.005,"",30
"3280",45740,1,"ULKQQC","Automatic","",NA,1,15,31,0.04,0.02,NA,-0.02,11417.495,662095.5,"",31
"3281",45741,1,"ULKQQC","Automatic","",NA,1,16,32,0.24,0.32,NA,0.08,8377.67,670473.17,"",32
"3282",45742,1,"ULKQQC","Automatic","",NA,1,17,33,0.73,0.77,NA,0.04,6933.68,677406.85,"",33
"3283",45743,1,"ULKQQC","Automatic","",NA,1,18,34,0.57,0.6,NA,0.03,4071.45,681478.3,"",34
"3284",45744,1,"ULKQQC","Automatic","",NA,1,19,35,0.98,1,NA,0.02,8927.78,690406.08,"",35
"3285",45745,1,"ULKQQC","Automatic","",NA,1,20,36,0.05,0,NA,-0.05,2953.53,693359.61,"8",36
"3286",45746,1,"ULKQQC","Automatic","",NA,1,21,37,0.96,1,NA,0.04,2767.635,696127.245,"",37
"3287",45747,1,"ULKQQC","Automatic","",NA,1,22,38,0.15,0.1,NA,-0.05,7323.63,703450.875,"4",38
"3288",45748,1,"ULKQQC","Automatic","",NA,1,23,39,0.14,0.47,NA,0.33,12511.66,715962.535,"14",39
"3289",45749,1,"ULKQQC","Automatic","",NA,1,24,40,0.14,0.45,NA,0.31,7357.6,723320.135,"13",40
"3290",45750,1,"ULKQQC","Automatic","",NA,1,25,41,0.31,0.26,NA,-0.05,45921.64,769241.775,"",41
"3291",45751,1,"ULKQQC","Automatic","",NA,1,26,42,0.11,0.16,NA,0.05,81341.66,850583.435,"",42
"3292",45752,1,"ULKQQC","Automatic","",NA,1,27,43,0.64,0.6,NA,-0.04,8511.825,859095.26,"61",43
"3293",45753,1,"ULKQQC","Automatic","",NA,1,28,44,0.84,0.8,NA,-0.04,7383.525,866478.785,"63",44
"3294",45754,1,"ULKQQC","Automatic","",NA,1,29,45,0.64,0.68,NA,0.04,4257.54,870736.325,"65",45
"3295",45755,1,"ULKQQC","Automatic","",NA,1,30,46,0.76,0.8,NA,0.04,4937.555,875673.88,"73",46
"3296",125836,2,"XJWAMC","Automatic","Male","19",1,1,12,0.01,0.01,NA,0,5260.2,39996.2,"",12
"3297",125837,2,"XJWAMC","Automatic","Male","19",1,2,13,0.53,0.53,NA,0,3740.3,43736.5,"",13
"3298",125838,2,"XJWAMC","Automatic","Male","19",1,3,14,0.26,0.26,NA,0,2877.8,46614.3,"",14
"3299",125839,2,"XJWAMC","Automatic","Male","19",1,4,15,0.53,0.53,NA,0,2136.6,48750.9,"",15
"3300",125840,2,"XJWAMC","Automatic","Male","19",1,5,16,0.59,0.59,NA,0,2528.5,51279.4,"",16
"3301",125841,2,"XJWAMC","Automatic","Male","19",1,6,17,0.17,0.17,NA,0,1952.7,53232.1,"",17
"3302",125842,2,"XJWAMC","Automatic","Male","19",1,7,18,0.58,0.59,NA,0.01,1920.8,55152.9,"",18
"3303",125843,2,"XJWAMC","Automatic","Male","19",1,8,19,0.46,0.46,NA,0,5216.6,60369.5,"45",19
"3304",125844,2,"XJWAMC","Automatic","Male","19",1,9,20,0.71,0.71,NA,0,1714.6,62084.1,"",20
"3305",125845,2,"XJWAMC","Automatic","Male","19",1,10,21,0.7,0.7,NA,0,1756.2,63840.3,"",21
"3306",125846,2,"XJWAMC","Automatic","Male","19",1,11,22,0.1,0.11,NA,0.01,2435.5,66275.8,"9",22
"3307",125847,2,"XJWAMC","Automatic","Male","19",1,12,23,0.97,0.97,NA,0,2127,68402.8,"",23
"3308",125848,2,"XJWAMC","Automatic","Male","19",1,13,24,0.59,0.59,NA,0,11818.4,80221.2,"",24
"3309",125849,2,"XJWAMC","Automatic","Male","19",1,14,25,0.17,0.17,NA,0,1535,81756.2,"",25
"3310",125850,2,"XJWAMC","Automatic","Male","19",1,15,26,0.6,0.6,NA,0,1624,83380.2,"",26
"3311",125851,2,"XJWAMC","Automatic","Male","19",1,16,27,0.43,0.43,NA,0,1934.2,85314.4,"",27
"3312",125852,2,"XJWAMC","Automatic","Male","19",1,17,28,0.62,0.62,NA,0,1500.6,86815,"",28
"3313",125853,2,"XJWAMC","Automatic","Male","19",1,18,29,0.9,0.9,NA,0,1727.8,88542.8,"",29
"3314",125854,2,"XJWAMC","Automatic","Male","19",1,19,30,0.72,0.72,NA,0,1652.2,90195,"",30
"3315",125855,2,"XJWAMC","Automatic","Male","19",1,20,31,0.6,0.6,NA,0,2284.8,92479.8,"",31
"3316",125856,2,"XJWAMC","Automatic","Male","19",1,21,32,0.19,0.19,NA,0,2540,95019.8,"",32
"3317",125857,2,"XJWAMC","Automatic","Male","19",1,22,33,0.48,0.48,NA,0,1796.7,96816.5,"",33
"3318",125858,2,"XJWAMC","Automatic","Male","19",1,23,34,0.62,0.62,NA,0,1814.1,98630.6,"",34
"3319",125859,2,"XJWAMC","Automatic","Male","19",1,24,35,0.93,0.93,NA,0,1755.9,100386.5,"",35
"3320",125860,2,"XJWAMC","Automatic","Male","19",1,25,36,0.8,0.8,NA,0,2299.5,102686,"",36
"3321",125861,2,"XJWAMC","Automatic","Male","19",1,26,37,0.74,0.74,NA,0,2216.5,104902.5,"",37
"3322",125862,2,"XJWAMC","Automatic","Male","19",1,27,38,0.97,0.98,NA,0.01,2879.2,107781.7,"",38
"3323",125863,2,"XJWAMC","Automatic","Male","19",1,28,39,0.63,0.63,NA,0,2294.6,110076.3,"",39
"3324",125864,2,"XJWAMC","Automatic","Male","19",1,29,40,0.47,0.47,NA,0,1656.5,111732.8,"",40
"3325",125865,2,"XJWAMC","Automatic","Male","19",1,30,41,0.06,0.06,NA,0,2188.3,113921.1,"",41
"3326",46789,1,"FSJLIT","Automatic","",NA,1,1,17,0.49,0.49,NA,0,14540.33,284298.405002,"",17
"3327",46790,1,"FSJLIT","Automatic","",NA,1,2,18,0.6,0.6,NA,0,7268.250001,291566.655003,"",18
"3328",46791,1,"FSJLIT","Automatic","",NA,1,3,19,0.65,0.65,NA,0,3243.82,294810.475003,"",19
"3329",46792,1,"FSJLIT","Automatic","",NA,1,4,20,0.16,0.16,NA,0,3400.125,298210.600003,"",20
"3330",46793,1,"FSJLIT","Automatic","",NA,1,5,21,0.23,0.23,NA,0,2356.184999,300566.785002,"",21
"3331",46794,1,"FSJLIT","Automatic","",NA,1,6,22,0.42,0.42,NA,0,2020.065,302586.850002,"",22
"3332",46795,1,"FSJLIT","Automatic","",NA,1,7,23,0.88,0.88,NA,0,3019.14,305605.990002,"",23
"3333",46796,1,"FSJLIT","Automatic","",NA,1,8,24,0.92,0.92,NA,0,2392.23,307998.220002,"",24
"3334",46797,1,"FSJLIT","Automatic","",NA,1,9,25,0.73,0.73,NA,0,4521.509999,312519.730001,"72",25
"3335",46798,1,"FSJLIT","Automatic","",NA,1,10,26,0.41,0.41,NA,0,9271.23,321790.960001,"41",26
"3336",46799,1,"FSJLIT","Automatic","",NA,1,11,27,0.54,0.54,NA,0,2984.225,324775.185001,"",27
"3337",46800,1,"FSJLIT","Automatic","",NA,1,12,28,0.86,0.86,NA,0,3662.565,328437.750001,"",28
"3338",46801,1,"FSJLIT","Automatic","",NA,1,13,29,0.02,0.02,NA,0,2437.85,330875.600001,"",29
"3339",46802,1,"FSJLIT","Automatic","",NA,1,14,30,0.18,0.18,NA,0,1970.385,332845.985001,"",30
"3340",46803,1,"FSJLIT","Automatic","",NA,1,15,31,0.83,0.83,NA,0,3679.265,336525.250001,"84",31
"3341",46804,1,"FSJLIT","Automatic","",NA,1,16,32,0.07,0.07,NA,0,3349.274999,339874.525,"",32
"3342",46805,1,"FSJLIT","Automatic","",NA,1,17,33,0.62,0.62,NA,0,3714.59,343589.115,"63",33
"3343",46806,1,"FSJLIT","Automatic","",NA,1,18,34,0.67,0.67,NA,0,2590.235,346179.35,"",34
"3344",46807,1,"FSJLIT","Automatic","",NA,1,19,35,0.06,0.06,NA,0,2596.015,348775.365,"",35
"3345",46808,1,"FSJLIT","Automatic","",NA,1,20,36,0.2,0.2,NA,0,2614.475,351389.84,"",36
"3346",46809,1,"FSJLIT","Automatic","",NA,1,21,37,0.31,0.31,NA,0,2859.585,354249.425,"",37
"3347",46810,1,"FSJLIT","Automatic","",NA,1,22,38,0.39,0.39,NA,0,5205.42,359454.845,"40",38
"3348",46811,1,"FSJLIT","Automatic","",NA,1,23,39,0.99,0.99,NA,0,3222.005,362676.85,"",39
"3349",46812,1,"FSJLIT","Automatic","",NA,1,24,40,0.93,0.93,NA,0,2965.955,365642.805,"",40
"3350",46813,1,"FSJLIT","Automatic","",NA,1,25,41,0.9,0.9,NA,0,3793.645,369436.45,"91",41
"3351",46814,1,"FSJLIT","Automatic","",NA,1,26,42,0.76,0.76,NA,0,2387.47,371823.92,"",42
"3352",46815,1,"FSJLIT","Automatic","",NA,1,27,43,0.16,0.16,NA,0,2135.82,373959.74,"",43
"3353",46816,1,"FSJLIT","Automatic","",NA,1,28,44,0.96,0.96,NA,0,2106.245,376065.985,"",44
"3354",46817,1,"FSJLIT","Automatic","",NA,1,29,45,0.72,0.72,NA,0,2534.785,378600.77,"",45
"3355",46818,1,"FSJLIT","Automatic","",NA,1,30,46,0.59,0.58,NA,-0.01,2964.965,381565.735,"",46
"3356",47852,1,"CUGVNG","Manual","",NA,1,1,17,0.99,0.52,NA,-0.47,19487.755,526901.05,"0",17
"3357",47853,1,"CUGVNG","Manual","",NA,1,2,18,0.82,0.82,NA,0,19244.015,546145.065,"",18
"3358",47854,1,"CUGVNG","Manual","",NA,1,3,19,0.17,0.51,NA,0.34,13429.155,559574.22,"53",19
"3359",47855,1,"CUGVNG","Manual","",NA,1,4,20,0.83,0.69,NA,-0.14,6634.71,566208.93,"40",20
"3360",47856,1,"CUGVNG","Manual","",NA,1,5,21,0.71,0.79,NA,0.08,2975.95,569184.88,"",21
"3361",47857,1,"CUGVNG","Manual","",NA,1,6,22,0.95,0.93,NA,-0.02,3135.235,572320.115,"",22
"3362",47858,1,"CUGVNG","Manual","",NA,1,7,23,0.65,0.85,NA,0.2,2554.05,574874.165,"",23
"3363",47859,1,"CUGVNG","Manual","",NA,1,8,24,0.76,0.9,NA,0.14,4879.145,579753.31,"",24
"3364",47860,1,"CUGVNG","Manual","",NA,1,9,25,0.82,0.74,NA,-0.08,4914.19,584667.5,"",25
"3365",47861,1,"CUGVNG","Manual","",NA,1,10,26,0.29,0.83,NA,0.54,6686.9,591354.4,"",26
"3366",47862,1,"CUGVNG","Manual","",NA,1,11,27,0.77,0.88,NA,0.11,4726.165,596080.565,"",27
"3367",47863,1,"CUGVNG","Manual","",NA,1,12,28,0.52,0.95,NA,0.43,3898.945,599979.51,"",28
"3368",47864,1,"CUGVNG","Manual","",NA,1,13,29,0.16,0.42,NA,0.26,9665.155,609644.665,"",29
"3369",47865,1,"CUGVNG","Manual","",NA,1,14,30,0.88,0.89,NA,0.01,4966.08,614610.745,"",30
"3370",47866,1,"CUGVNG","Manual","",NA,1,15,31,0.93,0.47,NA,-0.46,5207.35,619818.095,"",31
"3371",47867,1,"CUGVNG","Manual","",NA,1,16,32,0.62,0.81,NA,0.19,4202.695,624020.79,"",32
"3372",47868,1,"CUGVNG","Manual","",NA,1,17,33,0.13,0.41,NA,0.28,3358.125,627378.915,"",33
"3373",47869,1,"CUGVNG","Manual","",NA,1,18,34,0.37,0.7,NA,0.33,4389.915,631768.83,"55",34
"3374",47870,1,"CUGVNG","Manual","",NA,1,19,35,0.45,0.73,NA,0.28,2546.1,634314.93,"",35
"3375",47871,1,"CUGVNG","Manual","",NA,1,20,36,0.04,0.41,NA,0.37,11914.14,646229.07,"",36
"3376",47872,1,"CUGVNG","Manual","",NA,1,21,37,0.36,0.67,NA,0.31,10394.085,656623.155,"46",37
"3377",47873,1,"CUGVNG","Manual","",NA,1,22,38,0.95,0.93,NA,-0.02,3793.01,660416.165,"",38
"3378",47874,1,"CUGVNG","Manual","",NA,1,23,39,0.21,0.38,NA,0.17,6927.88,667344.045,"",39
"3379",47875,1,"CUGVNG","Manual","",NA,1,24,40,0.62,0.65,NA,0.03,3877.07,671221.115,"",40
"3380",47876,1,"CUGVNG","Manual","",NA,1,25,41,0.44,0.84,NA,0.4,4402.01,675623.125,"",41
"3381",47877,1,"CUGVNG","Manual","",NA,1,26,42,0.68,0.8,NA,0.12,2537.445,678160.57,"",42
"3382",47878,1,"CUGVNG","Manual","",NA,1,27,43,0.46,0.38,NA,-0.08,3392.455,681553.025,"",43
"3383",47879,1,"CUGVNG","Manual","",NA,1,28,44,0.14,0.28,NA,0.14,2211.255,683764.28,"",44
"3384",47880,1,"CUGVNG","Manual","",NA,1,29,45,0.53,0.39,NA,-0.14,8369.92,692134.2,"",45
"3385",47881,1,"CUGVNG","Manual","",NA,1,30,46,0.96,0.7,NA,-0.26,2735.02,694869.22,"",46
"3386",48915,1,"AYYRCF","Manual","",NA,1,1,17,0.17,0.52,NA,0.35,12228.92,1629816.405,"",17
"3387",48916,1,"AYYRCF","Manual","",NA,1,2,18,0.46,0.44,NA,-0.02,8041.11,1637857.515,"",18
"3388",48917,1,"AYYRCF","Manual","",NA,1,3,19,0.48,0.51,NA,0.03,2920.83,1640778.345,"",19
